Date,DXY,USDZAR=X,USDTRY=X,USDCLP=X,EM_FX_Basket
2023-08-15,24.942672729492188,19.064899444580078,27.055400848388672,859.5499877929688,-0.001526242920437469
2023-08-16,25.01224708557129,19.137699127197266,27.047889709472656,862.5499877929688,-0.0013361295842226767
2023-08-17,25.003549575805664,19.174489974975586,27.073659896850586,869.8300170898438,-0.0017722910867492725
2023-08-18,25.020944595336914,19.05139923095703,27.125,864.489990234375,-0.002459777102414867
2023-08-21,24.994853973388672,18.967199325561523,27.138399124145508,870.510009765625,-0.001078225489104051
2023-08-22,25.081823348999023,18.940000534057617,27.20549964904785,869.030029296875,-0.0006706993466402077
2023-08-23,24.994853973388672,18.76995086669922,27.20490074157715,869.0499877929688,0.00039653261992371545
2023-08-24,25.194881439208984,18.454099655151367,27.19339942932129,868.5999755859375,0.0023354255339634476
2023-08-25,25.22966957092285,18.790630340576172,25.905399322509766,849.7100219726562,0.005016330706733565
2023-08-28,25.18618392944336,18.61829948425293,26.353700637817383,844.97998046875,0.005047694769387096
2023-08-29,25.047035217285156,18.55430030822754,26.309499740600586,849.4500122070312,0.004991891943161799
2023-08-30,25.003549575805664,18.448299407958984,26.54829978942871,855.9500122070312,0.0036590283368368205
2023-08-31,25.12530517578125,18.693910598754883,26.681299209594727,851.8099975585938,0.0015753927649162706
2023-09-01,25.281850814819336,18.831050872802734,26.68790054321289,851.75,-0.002317207559432479
2023-09-04,,18.79694938659668,26.577299118041992,853.3499755859375,-0.0018742556535856713
2023-09-05,25.412302017211914,19.098100662231445,26.77120018005371,857.3099975585938,-0.003726397847465314
2023-09-06,25.42099952697754,19.117799758911133,26.78059959411621,873.6199951171875,-0.0043525058418619035
2023-09-07,25.48187828063965,19.202199935913086,26.816499710083008,872.1300048828125,-0.003723391209505409
2023-09-08,25.50796890258789,19.130800247192383,26.85810089111328,882.780029296875,-0.0038921550715817843
2023-09-11,25.386213302612305,19.064199447631836,26.665090560913086,895.6400146484375,-0.00442393347020355
2023-09-12,25.429698944091797,18.84149932861328,26.866870880126953,886.239990234375,-0.0015861148921402987
2023-09-13,25.447092056274414,18.92310905456543,26.919200897216797,892.1099853515625,-0.0010858099277463343
2023-09-14,25.603635787963867,18.80760955810547,26.885499954223633,881.3099975585938,0.0004816168965761588
2023-09-15,25.586240768432617,19.02672004699707,26.944400787353516,888.739990234375,-0.0003335160274361891
2023-09-18,25.54275894165039,18.976980209350586,26.786020278930664,884.1400146484375,0.000837687957489084
2023-09-19,25.560152053833008,19.005699157714844,26.987499237060547,886.1199951171875,-0.0008879312715150839
2023-09-20,25.603635787963867,18.905000686645508,27.018299102783203,883.8499755859375,0.0004201643827940247
2023-09-21,25.621028900146484,18.850400924682617,27.02280044555664,882.0999755859375,-0.0005638479738137194
2023-09-22,25.681909561157227,18.95039939880371,27.104780197143555,889.219970703125,-0.00017309391241283455
2023-09-25,25.777572631835938,18.740999221801758,27.178089141845703,894.3400268554688,-0.0009118111480478088
2023-09-26,25.855846405029297,18.766300201416016,27.207380294799805,902.9000244140625,-0.0009601104075524413
2023-09-27,25.977603912353516,19.061100006103516,27.34280014038086,903.5999755859375,-0.002838801307585139
2023-09-28,25.838451385498047,19.198400497436523,27.332799911499023,908.6300048828125,-0.003979173310317913
2023-09-29,25.855846405029297,18.97266960144043,27.458900451660156,904.9000244140625,-0.0021352036119424546
