Date,Mfg_New_Orders,Mfg_Total_Inventories,Orders_YoY,Inventories_YoY,ISM_Spread,Initial_Claims,Initial_Claims_4WMA
1998-10-17,,,,,,318000.0,307500.0
1998-10-24,,,,,,309000.0,311250.0
1998-10-31,,,,,,308000.0,312750.0
1998-11-01,319291.0,451956.0,-4.659655534852614,2.29761999071989,-6.957275525572504,,
1998-11-07,,,,,,316000.0,312750.0
1998-11-14,,,,,,334000.0,316750.0
1998-11-21,,,,,,304000.0,315500.0
1998-11-28,,,,,,310000.0,316000.0
1998-12-01,315467.0,448373.0,0.10979909304680291,1.161030352392789,-1.051231259345986,,
1998-12-05,,,,,,326000.0,318500.0
1998-12-12,,,,,,305000.0,311250.0
1998-12-19,,,,,,297000.0,309500.0
1998-12-26,,,,,,336000.0,316000.0
1999-01-01,324278.0,446610.0,2.6543798058203283,0.32076768602504746,2.333612119795281,,
1999-01-02,,,,,,331000.0,317250.0
1999-01-09,,,,,,345000.0,327250.0
1999-01-16,,,,,,339000.0,337750.0
1999-01-23,,,,,,311000.0,331500.0
1999-01-30,,,,,,305000.0,325000.0
1999-02-01,324617.0,446919.0,0.5893745255101335,-0.12224392467807821,0.7116184501882117,,
1999-02-06,,,,,,291000.0,311500.0
1999-02-13,,,,,,312000.0,304750.0
1999-02-20,,,,,,302000.0,302500.0
1999-02-27,,,,,,301000.0,301500.0
1999-03-01,322604.0,448820.0,1.622282283417431,0.0744727817590718,1.5478095016583593,,
1999-03-06,,,,,,300000.0,303750.0
1999-03-13,,,,,,308000.0,302750.0
1999-03-20,,,,,,305000.0,303500.0
1999-03-27,,,,,,298000.0,302750.0
1999-04-01,321414.0,448517.0,0.32023671298551104,-0.2548575266366093,0.5750942396221204,,
1999-04-03,,,,,,310000.0,305250.0
1999-04-10,,,,,,319000.0,308000.0
1999-04-17,,,,,,314000.0,310250.0
1999-04-24,,,,,,291000.0,308500.0
1999-05-01,325581.0,450139.0,1.4944495880444109,-0.028649604235697623,1.5230991922801085,296000.0,305000.0
1999-05-08,,,,,,310000.0,302750.0
1999-05-15,,,,,,301000.0,299500.0
1999-05-22,,,,,,298000.0,301250.0
1999-05-29,,,,,,303000.0,303000.0
1999-06-01,323793.0,449738.0,4.040241759018559,-0.32093194381030976,4.361173702828869,,
1999-06-05,,,,,,303000.0,301250.0
1999-06-12,,,,,,290000.0,298500.0
1999-06-19,,,,,,292000.0,297000.0
1999-06-26,,,,,,291000.0,294000.0
1999-07-01,330548.0,451770.0,7.053493064394423,0.10259091926339003,6.950902145131033,,
1999-07-03,,,,,,287000.0,290000.0
1999-07-10,,,,,,288000.0,289500.0
1999-07-17,,,,,,309000.0,293750.0
1999-07-24,,,,,,306000.0,297500.0
1999-07-31,,,,,,300000.0,300750.0
1999-08-01,332510.0,452018.0,4.554344613333505,0.19506226476155852,4.359282348571947,,
1999-08-07,,,,,,295000.0,302500.0
1999-08-14,,,,,,292000.0,298250.0
1999-08-21,,,,,,286000.0,293250.0
1999-08-28,,,,,,290000.0,290750.0
1999-09-01,333492.0,454847.0,4.364316874565799,0.8668597456856553,3.4974571288801437,,
1999-09-04,,,,,,290000.0,289500.0
1999-09-11,,,,,,281000.0,286750.0
1999-09-18,,,,,,281000.0,285500.0
1999-09-25,,,,,,306000.0,289500.0
1999-10-01,341407.0,455920.0,8.054209565165094,0.8688187648923762,7.185390800272717,,
1999-10-02,,,,,,309000.0,294250.0
1999-10-09,,,,,,291000.0,296750.0
1999-10-16,,,,,,287000.0,298250.0
1999-10-23,,,,,,280000.0,291750.0
1999-10-30,,,,,,285000.0,285750.0
1999-11-01,334281.0,459768.0,4.69477686499149,1.7284868438520506,2.9662900211394394,,
1999-11-06,,,,,,282000.0,283500.0
1999-11-13,,,,,,281000.0,282000.0
1999-11-20,,,,,,276000.0,281000.0
1999-11-27,,,,,,288000.0,281750.0
1999-12-01,344248.0,463004.0,9.12329974292081,3.263131366072436,5.8601683768483745,,
1999-12-04,,,,,,287000.0,283000.0
1999-12-11,,,,,,272000.0,280750.0
1999-12-18,,,,,,287000.0,283500.0
1999-12-25,,,,,,268000.0,278500.0
2000-01-01,350725.0,463496.0,8.155656566279546,3.780927431091996,4.37472913518755,286000.0,278250.0
2000-01-08,,,,,,298000.0,284750.0
2000-01-15,,,,,,289000.0,285250.0
2000-01-22,,,,,,284000.0,289250.0
2000-01-29,,,,,,285000.0,289000.0
2000-02-01,331991.0,466513.0,2.2716000702366124,4.384239649690436,-2.1126395794538233,,
2000-02-05,,,,,,312000.0,292500.0
2000-02-12,,,,,,300000.0,295250.0
2000-02-19,,,,,,283000.0,295000.0
2000-02-26,,,,,,280000.0,293750.0
2000-03-01,344182.0,467223.0,6.688695738428541,4.100307472929021,2.5883882654995194,,
2000-03-04,,,,,,286000.0,287250.0
2000-03-11,,,,,,270000.0,279750.0
2000-03-18,,,,,,271000.0,276750.0
2000-03-25,,,,,,272000.0,274750.0
2000-04-01,347917.0,469884.0,8.245751585182969,4.763921991808551,3.4818295933744183,266000.0,269750.0
2000-04-08,,,,,,268000.0,269250.0
2000-04-15,,,,,,259000.0,266250.0
2000-04-22,,,,,,274000.0,266750.0
2000-04-29,,,,,,291000.0,273000.0
2000-05-01,340085.0,470210.0,4.45480540940657,4.458844934564654,-0.004039525158083812,,
2000-05-06,,,,,,293000.0,279250.0
2000-05-13,,,,,,276000.0,283500.0
2000-05-20,,,,,,280000.0,285000.0
2000-05-27,,,,,,280000.0,282250.0
2000-06-01,374700.0,474316.0,15.72208170034559,5.464959598699681,10.257122101645908,,
2000-06-03,,,,,,290000.0,281500.0
2000-06-10,,,,,,284000.0,283500.0
2000-06-17,,,,,,294000.0,287000.0
2000-06-24,,,,,,296000.0,291000.0
2000-07-01,343351.0,475759.0,3.873265002359716,5.310002877570441,-1.4367378752107252,281000.0,288750.0
2000-07-08,,,,,,293000.0,291000.0
2000-07-15,,,,,,303000.0,293250.0
2000-07-22,,,,,,300000.0,294250.0
2000-07-29,,,,,,298000.0,298500.0
2000-08-01,340728.0,477559.0,2.471504616402509,5.650438699343829,-3.1789340829413204,,
2000-08-05,,,,,,306000.0,301750.0
2000-08-12,,,,,,315000.0,304750.0
2000-08-19,,,,,,318000.0,309250.0
2000-08-26,,,,,,312000.0,312750.0
2000-09-01,354557.0,477896.0,6.316493349165797,5.067418274716551,1.2490750744492463,,
2000-09-02,,,,,,301000.0,311500.0
2000-09-09,,,,,,309000.0,310000.0
2000-09-16,,,,,,311000.0,308250.0
2000-09-23,,,,,,288000.0,302250.0
2000-09-30,,,,,,292000.0,300000.0
2000-10-01,339610.0,479716.0,-0.5263512464594999,5.2193367257413525,-5.7456879722008525,,
2000-10-07,,,,,,309000.0,300000.0
2000-10-14,,,,,,299000.0,297000.0
2000-10-21,,,,,,295000.0,298750.0
2000-10-28,,,,,,301000.0,301000.0
2000-11-01,343578.0,482228.0,2.7811930681073793,4.885072471333363,-2.1038794032259833,,
2000-11-04,,,,,,331000.0,306500.0
2000-11-11,,,,,,318000.0,311250.0
2000-11-18,,,,,,332000.0,320500.0
2000-11-25,,,,,,356000.0,334250.0
2000-12-01,343858.0,480748.0,-0.11329041853547217,3.832364299228508,-3.94565471776398,,
2000-12-02,,,,,,338000.0,336000.0
2000-12-09,,,,,,321000.0,336750.0
2000-12-16,,,,,,354000.0,342250.0
2000-12-23,,,,,,364000.0,344250.0
2000-12-30,,,,,,353000.0,348000.0
2001-01-01,331600.0,483066.0,-5.452990234514221,4.222258660268907,-9.675248894783127,,
2001-01-06,,,,,,337000.0,352000.0
2001-01-13,,,,,,318000.0,343000.0
2001-01-20,,,,,,343000.0,337750.0
2001-01-27,,,,,,362000.0,340000.0
2001-02-01,335205.0,478318.0,0.9680985327915614,2.53047610677517,-1.5623775739836088,,
2001-02-03,,,,,,376000.0,349750.0
2001-02-10,,,,,,365000.0,361500.0
2001-02-17,,,,,,358000.0,365250.0
2001-02-24,,,,,,386000.0,371250.0
2001-03-01,333486.0,473309.0,-3.1076581576026663,1.302589983797886,-4.410248141400553,,
2001-03-03,,,,,,384000.0,373250.0
2001-03-10,,,,,,393000.0,380250.0
2001-03-17,,,,,,393000.0,389000.0
2001-03-24,,,,,,378000.0,387000.0
2001-03-31,,,,,,388000.0,388000.0
2001-04-01,321890.0,470260.0,-7.480807204017048,0.08001974955520463,-7.560826953572253,,
2001-04-07,,,,,,398000.0,389250.0
2001-04-14,,,,,,383000.0,386750.0
2001-04-21,,,,,,400000.0,392250.0
2001-04-28,,,,,,406000.0,396750.0
2001-05-01,329643.0,465875.0,-3.070408868371144,-0.9219285000318989,-2.148480368339245,,
2001-05-05,,,,,,381000.0,392500.0
2001-05-12,,,,,,390000.0,394250.0
2001-05-19,,,,,,402000.0,394750.0
2001-05-26,,,,,,405000.0,394500.0
2001-06-01,324044.0,460435.0,-13.51908193221244,-2.9265299926631183,-10.592551939549322,,
2001-06-02,,,,,,406000.0,400750.0
2001-06-09,,,,,,411000.0,406000.0
2001-06-16,,,,,,394000.0,404000.0
2001-06-23,,,,,,381000.0,398000.0
2001-06-30,,,,,,394000.0,395000.0
2001-07-01,318401.0,454235.0,-7.266616377992197,-4.5241393226402415,-2.742477055351955,,
2001-07-07,,,,,,401000.0,392500.0
2001-07-14,,,,,,405000.0,395250.0
2001-07-21,,,,,,398000.0,399500.0
2001-07-28,,,,,,388000.0,398000.0
2001-08-01,321838.0,449964.0,-5.544011645652835,-5.778343618275439,0.23433197262260386,,
2001-08-04,,,,,,401000.0,398000.0
2001-08-11,,,,,,394000.0,395250.0
2001-08-18,,,,,,402000.0,396250.0
2001-08-25,,,,,,395000.0,398000.0
2001-09-01,311821.0,444924.0,-12.053351083182672,-6.899409076451779,-5.153942006730894,402000.0,398250.0
2001-09-08,,,,,,408000.0,401750.0
2001-09-15,,,,,,395000.0,400000.0
2001-09-22,,,,,,453000.0,414500.0
2001-09-29,,,,,,517000.0,443250.0
2001-10-01,318537.0,439875.0,-6.205058743853242,-8.305122197300074,2.1000634534468317,,
2001-10-06,,,,,,476000.0,460250.0
2001-10-13,,,,,,482000.0,482000.0
2001-10-20,,,,,,482000.0,489250.0
2001-10-27,,,,,,483000.0,480750.0
2001-11-01,310008.0,434017.0,-9.770707088346754,-9.997553024710303,0.22684593636354933,,
2001-11-03,,,,,,440000.0,471750.0
2001-11-10,,,,,,428000.0,458250.0
2001-11-17,,,,,,431000.0,445500.0
2001-11-24,,,,,,491000.0,447500.0
2001-12-01,311731.0,427353.0,-9.343100931198345,-11.106650469684743,1.763549538486398,465000.0,453750.0
2001-12-08,,,,,,393000.0,445000.0
2001-12-15,,,,,,389000.0,434500.0
2001-12-22,,,,,,416000.0,415750.0
2001-12-29,,,,,,421000.0,404750.0
2002-01-01,308617.0,424779.0,-6.930940892641734,-12.06605308591373,5.135112193271995,,
2002-01-05,,,,,,397000.0,405750.0
2002-01-12,,,,,,418000.0,413000.0
2002-01-19,,,,,,405000.0,410250.0
2002-01-26,,,,,,414000.0,408500.0
2002-02-01,317481.0,419978.0,-5.287510627824766,-12.196906660422568,6.909396032597803,,
2002-02-02,,,,,,404000.0,410250.0
2002-02-09,,,,,,397000.0,405000.0
2002-02-16,,,,,,397000.0,403000.0
2002-02-23,,,,,,398000.0,399000.0
2002-03-01,315160.0,417772.0,-5.495283160312581,-11.73377222913572,6.23848906882314,,
2002-03-02,,,,,,392000.0,396000.0
2002-03-09,,,,,,399000.0,396500.0
2002-03-16,,,,,,392000.0,395250.0
2002-03-23,,,,,,415000.0,399500.0
2002-03-30,,,,,,479000.0,421250.0
2002-04-01,319110.0,417082.0,-0.863649072664574,-11.30821247820355,10.444563405538977,,
2002-04-06,,,,,,445000.0,432750.0
2002-04-13,,,,,,442000.0,445250.0
2002-04-20,,,,,,416000.0,445500.0
2002-04-27,,,,,,414000.0,429250.0
2002-05-01,321471.0,416371.0,-2.4790455128730127,-10.626026294606927,8.146980781733914,,
2002-05-04,,,,,,409000.0,420250.0
2002-05-11,,,,,,413000.0,413000.0
2002-05-18,,,,,,411000.0,411750.0
2002-05-25,,,,,,403000.0,409000.0
2002-06-01,316320.0,416818.0,-2.3836269148634126,-9.472998360246287,7.089371445382874,378000.0,401250.0
2002-06-08,,,,,,388000.0,395000.0
2002-06-15,,,,,,396000.0,391250.0
2002-06-22,,,,,,388000.0,387500.0
2002-06-29,,,,,,386000.0,389500.0
2002-07-01,320937.0,417200.0,0.7964799105530496,-8.15326868251015,8.9497485930632,,
2002-07-06,,,,,,391000.0,390250.0
2002-07-13,,,,,,384000.0,387250.0
2002-07-20,,,,,,379000.0,385000.0
2002-07-27,,,,,,390000.0,386000.0
2002-08-01,326896.0,418613.0,1.5715981332222961,-6.967446284591661,8.539044417813958,,
2002-08-03,,,,,,388000.0,385250.0
2002-08-10,,,,,,389000.0,386500.0
2002-08-17,,,,,,399000.0,391500.0
2002-08-24,,,,,,398000.0,393500.0
2002-08-31,,,,,,394000.0,395000.0
2002-09-01,319466.0,420483.0,2.45172711267041,-5.4932977317474485,7.945024844417858,,
2002-09-07,,,,,,416000.0,401750.0
2002-09-14,,,,,,412000.0,405000.0
2002-09-21,,,,,,401000.0,405750.0
2002-09-28,,,,,,409000.0,409500.0
2002-10-01,320658.0,420280.0,0.6658567136627713,-4.4546746234725765,5.120531337135348,,
2002-10-05,,,,,,404000.0,406500.0
2002-10-12,,,,,,405000.0,404750.0
2002-10-19,,,,,,412000.0,407500.0
2002-10-26,,,,,,409000.0,407500.0
2002-11-01,322463.0,419887.0,4.017638254496658,-3.2556328438747784,7.273271098371437,,
2002-11-02,,,,,,405000.0,407750.0
2002-11-09,,,,,,400000.0,406500.0
2002-11-16,,,,,,389000.0,400750.0
2002-11-23,,,,,,390000.0,396000.0
2002-11-30,,,,,,377000.0,389000.0
2002-12-01,316933.0,423028.0,1.668746451267289,-1.0120439074956744,2.6807903587629633,,
2002-12-07,,,,,,425000.0,395250.0
2002-12-14,,,,,,429000.0,405250.0
2002-12-21,,,,,,394000.0,406250.0
2002-12-28,,,,,,409000.0,414250.0
2003-01-01,323882.0,421019.0,4.946260251379542,-0.8851661687606982,5.8314264201402395,,
2003-01-04,,,,,,393000.0,406250.0
2003-01-11,,,,,,378000.0,393500.0
2003-01-18,,,,,,402000.0,395500.0
2003-01-25,,,,,,407000.0,395000.0
2003-02-01,330320.0,424506.0,4.044021531997188,1.0781517127087525,2.965869819288436,413000.0,400000.0
2003-02-08,,,,,,390000.0,403000.0
2003-02-15,,,,,,420000.0,407500.0
2003-02-22,,,,,,421000.0,411000.0
2003-03-01,330437.0,422535.0,4.847379109023997,1.1400955545129987,3.7072835545109983,436000.0,416750.0
2003-03-08,,,,,,424000.0,425250.0
2003-03-15,,,,,,430000.0,427750.0
2003-03-22,,,,,,411000.0,425250.0
2003-03-29,,,,,,436000.0,425250.0
2003-04-01,321380.0,421889.0,0.7113534517877884,1.1525311569427599,-0.44117770515497146,,
2003-04-05,,,,,,417000.0,423500.0
2003-04-12,,,,,,434000.0,424500.0
2003-04-19,,,,,,450000.0,434250.0
2003-04-26,,,,,,444000.0,436250.0
2003-05-01,324549.0,420564.0,0.9574736134830175,1.0070345917463142,-0.04956097826329664,,
2003-05-03,,,,,,428000.0,439000.0
2003-05-10,,,,,,417000.0,434750.0
2003-05-17,,,,,,425000.0,428500.0
2003-05-24,,,,,,419000.0,422250.0
2003-05-31,,,,,,431000.0,423000.0
2003-06-01,328625.0,417495.0,3.8900480526049552,0.16242100868963938,3.727627043915316,,
2003-06-07,,,,,,429000.0,426000.0
2003-06-14,,,,,,421000.0,425000.0
2003-06-21,,,,,,408000.0,422250.0
2003-06-28,,,,,,429000.0,421750.0
2003-07-01,329530.0,414352.0,2.677472525760516,-0.6826462128475597,3.3601187386080755,,
2003-07-05,,,,,,433000.0,422750.0
2003-07-12,,,,,,412000.0,420500.0
2003-07-19,,,,,,403000.0,419250.0
2003-07-26,,,,,,398000.0,411500.0
2003-08-01,330322.0,413035.0,1.048039743526985,-1.3324956463368287,2.3805353898638137,,
2003-08-02,,,,,,401000.0,403500.0
2003-08-09,,,,,,404000.0,401500.0
2003-08-16,,,,,,398000.0,400250.0
2003-08-23,,,,,,391000.0,398500.0
2003-08-30,,,,,,407000.0,400000.0
2003-09-01,336048.0,410461.0,5.190536708131699,-2.3834495092548313,7.57398621738653,,
2003-09-06,,,,,,422000.0,404500.0
2003-09-13,,,,,,394000.0,403500.0
2003-09-20,,,,,,379000.0,400500.0
2003-09-27,,,,,,387000.0,395500.0
2003-10-01,342054.0,410493.0,6.67252961098741,-2.3286856381459997,9.00121524913341,,
2003-10-04,,,,,,386000.0,386500.0
2003-10-11,,,,,,376000.0,382000.0
2003-10-18,,,,,,387000.0,384000.0
2003-10-25,,,,,,379000.0,382000.0
2003-11-01,339229.0,408760.0,5.199356205208039,-2.649998690123767,7.849354895331806,363000.0,376250.0
2003-11-08,,,,,,371000.0,375000.0
2003-11-15,,,,,,370000.0,370750.0
2003-11-22,,,,,,354000.0,364500.0
2003-11-29,,,,,,357000.0,363000.0
2003-12-01,340507.0,408302.0,7.438165164246069,-3.4810934500789537,10.919258614325022,,
2003-12-06,,,,,,367000.0,362000.0
2003-12-13,,,,,,363000.0,360250.0
2003-12-20,,,,,,354000.0,360250.0
2003-12-27,,,,,,349000.0,358250.0
2004-01-01,339193.0,407705.0,4.727338969130734,-3.162327590916325,7.8896665600470595,,
2004-01-03,,,,,,356000.0,355500.0
2004-01-10,,,,,,354000.0,353250.0
2004-01-17,,,,,,362000.0,355250.0
2004-01-24,,,,,,353000.0,356250.0
2004-01-31,,,,,,376000.0,361250.0
2004-02-01,341261.0,410536.0,3.312242673770882,-3.290883992216831,6.603126665987713,,
2004-02-07,,,,,,380000.0,367750.0
2004-02-14,,,,,,356000.0,366250.0
2004-02-21,,,,,,359000.0,367750.0
2004-02-28,,,,,,348000.0,360750.0
2004-03-01,354358.0,412711.0,7.239201421148356,-2.3250144958405827,9.564215916988939,,
2004-03-06,,,,,,344000.0,351750.0
2004-03-13,,,,,,338000.0,347250.0
2004-03-20,,,,,,346000.0,344000.0
2004-03-27,,,,,,340000.0,342000.0
2004-04-01,349488.0,414863.0,8.74603273383534,-1.6653669567113671,10.411399690546707,,
2004-04-03,,,,,,335000.0,339750.0
2004-04-10,,,,,,355000.0,344000.0
2004-04-17,,,,,,364000.0,348500.0
2004-04-24,,,,,,339000.0,348250.0
2004-05-01,351373.0,418489.0,8.265007749215059,-0.49338507337765014,8.75839282259271,324000.0,345500.0
2004-05-08,,,,,,329000.0,339000.0
2004-05-15,,,,,,349000.0,335250.0
2004-05-22,,,,,,342000.0,336000.0
2004-05-29,,,,,,337000.0,339250.0
2004-06-01,354635.0,422643.0,7.9147965005705645,1.233068659504899,6.6817278410656655,,
2004-06-05,,,,,,355000.0,345750.0
2004-06-12,,,,,,339000.0,343250.0
2004-06-19,,,,,,354000.0,346250.0
2004-06-26,,,,,,348000.0,349000.0
2004-07-01,356710.0,426260.0,8.24811094589264,2.873885005985244,5.3742259399073955,,
2004-07-03,,,,,,326000.0,341750.0
2004-07-10,,,,,,345000.0,343250.0
2004-07-17,,,,,,355000.0,343500.0
2004-07-24,,,,,,348000.0,343500.0
2004-07-31,,,,,,341000.0,347250.0
2004-08-01,355629.0,429820.0,7.661312295275513,4.063820257363182,3.597492037912331,,
2004-08-07,,,,,,336000.0,345000.0
2004-08-14,,,,,,332000.0,339250.0
2004-08-21,,,,,,343000.0,338000.0
2004-08-28,,,,,,352000.0,340750.0
2004-09-01,361042.0,430989.0,7.437627957910764,5.001205961102273,2.436421996808491,,
2004-09-04,,,,,,326000.0,338250.0
2004-09-11,,,,,,331000.0,338000.0
2004-09-18,,,,,,341000.0,337500.0
2004-09-25,,,,,,351000.0,337250.0
2004-10-01,364476.0,434813.0,6.555105334245459,5.924583366829639,0.6305219674158202,,
2004-10-02,,,,,,335000.0,339500.0
2004-10-09,,,,,,338000.0,341250.0
2004-10-16,,,,,,327000.0,337750.0
2004-10-23,,,,,,338000.0,334500.0
2004-10-30,,,,,,332000.0,333750.0
2004-11-01,373177.0,439997.0,10.007399131560103,7.641892553087382,2.365506578472721,,
2004-11-06,,,,,,330000.0,331750.0
2004-11-13,,,,,,337000.0,334250.0
2004-11-20,,,,,,313000.0,328000.0
2004-11-27,,,,,,335000.0,328750.0
2004-12-01,373419.0,441222.0,9.66558690423398,8.062659502035263,1.6029274021987163,,
2004-12-04,,,,,,343000.0,332000.0
2004-12-11,,,,,,316000.0,326750.0
2004-12-18,,,,,,322000.0,329000.0
2004-12-25,,,,,,320000.0,325250.0
2005-01-01,378937.0,446240.0,11.717222937973371,9.451686881446154,2.2655360565272176,356000.0,328500.0
2005-01-08,,,,,,369000.0,341750.0
2005-01-15,,,,,,332000.0,344250.0
2005-01-22,,,,,,329000.0,346500.0
2005-01-29,,,,,,331000.0,340250.0
2005-02-01,381880.0,451361.0,11.902619988806219,9.944316698170198,1.958303290636021,,
2005-02-05,,,,,,307000.0,324750.0
2005-02-12,,,,,,308000.0,318750.0
2005-02-19,,,,,,318000.0,316000.0
2005-02-26,,,,,,314000.0,311750.0
2005-03-01,374642.0,455394.0,5.724154668442649,10.34210379660343,-4.617949128160781,,
2005-03-05,,,,,,333000.0,318250.0
2005-03-12,,,,,,324000.0,322250.0
2005-03-19,,,,,,329000.0,325000.0
2005-03-26,,,,,,342000.0,332000.0
2005-04-01,385450.0,456990.0,10.289909810923415,10.15443652482868,0.13547328609473475,,
2005-04-02,,,,,,335000.0,332500.0
2005-04-09,,,,,,323000.0,332250.0
2005-04-16,,,,,,307000.0,326750.0
2005-04-23,,,,,,317000.0,320500.0
2005-04-30,,,,,,334000.0,320250.0
2005-05-01,395916.0,457623.0,12.676841988428244,9.351261323475658,3.325580664952586,,
2005-05-07,,,,,,327000.0,321250.0
2005-05-14,,,,,,321000.0,324750.0
2005-05-21,,,,,,320000.0,325500.0
2005-05-28,,,,,,340000.0,327000.0
2005-06-01,400506.0,458507.0,12.934707516178602,8.485648644364163,4.449058871814438,,
2005-06-04,,,,,,338000.0,329750.0
2005-06-11,,,,,,333000.0,332750.0
2005-06-18,,,,,,321000.0,333000.0
2005-06-25,,,,,,311000.0,325750.0
2005-07-01,386590.0,461924.0,8.376552381486357,8.366724534321769,0.009827847164588732,,
2005-07-02,,,,,,327000.0,323000.0
2005-07-09,,,,,,338000.0,324250.0
2005-07-16,,,,,,323000.0,324750.0
2005-07-23,,,,,,318000.0,326500.0
2005-07-30,,,,,,316000.0,323750.0
2005-08-01,401287.0,461964.0,12.838660514187538,7.478479363454471,5.360181150733067,,
2005-08-06,,,,,,311000.0,317000.0
2005-08-13,,,,,,319000.0,316000.0
2005-08-20,,,,,,315000.0,315250.0
2005-08-27,,,,,,318000.0,315750.0
2005-09-01,404154.0,463598.0,11.940993014663114,7.566086373434122,4.374906641228992,,
2005-09-03,,,,,,326000.0,319500.0
2005-09-10,,,,,,422000.0,345250.0
2005-09-17,,,,,,424000.0,372500.0
2005-09-24,,,,,,359000.0,382750.0
2005-10-01,409487.0,467552.0,12.349509981452833,7.529443691885929,4.820066289566904,384000.0,397250.0
2005-10-08,,,,,,383000.0,387500.0
2005-10-15,,,,,,348000.0,368500.0
2005-10-22,,,,,,324000.0,359750.0
2005-10-29,,,,,,322000.0,344250.0
2005-11-01,421486.0,470206.0,12.945331571881447,6.8657286299679265,6.07960294191352,,
2005-11-05,,,,,,325000.0,329750.0
2005-11-12,,,,,,309000.0,320000.0
2005-11-19,,,,,,324000.0,320000.0
2005-11-26,,,,,,311000.0,317250.0
2005-12-01,422981.0,474639.0,13.272490151813376,7.573738390198126,5.69875176161525,,
2005-12-03,,,,,,321000.0,316250.0
2005-12-10,,,,,,327000.0,320750.0
2005-12-17,,,,,,312000.0,317750.0
2005-12-24,,,,,,320000.0,320000.0
2005-12-31,,,,,,302000.0,315250.0
2006-01-01,415824.0,479543.0,9.734335786687499,7.463024381498751,2.271311405188748,,
2006-01-07,,,,,,326000.0,315000.0
2006-01-14,,,,,,285000.0,308250.0
2006-01-21,,,,,,290000.0,300750.0
2006-01-28,,,,,,282000.0,295750.0
2006-02-01,421074.0,481048.0,10.263433539331723,6.577218678618668,3.686214860713055,,
2006-02-04,,,,,,289000.0,286500.0
2006-02-11,,,,,,298000.0,289750.0
2006-02-18,,,,,,283000.0,288000.0
2006-02-25,,,,,,293000.0,290750.0
2006-03-01,430457.0,486076.0,14.89822283673481,6.737462504995673,8.160760331739137,,
2006-03-04,,,,,,302000.0,294000.0
2006-03-11,,,,,,307000.0,296250.0
2006-03-18,,,,,,303000.0,301250.0
2006-03-25,,,,,,295000.0,301750.0
2006-04-01,418625.0,491322.0,8.606823193669744,7.512637038009595,1.0941861556601484,291000.0,299000.0
2006-04-08,,,,,,299000.0,297000.0
2006-04-15,,,,,,299000.0,296000.0
2006-04-22,,,,,,308000.0,299250.0
2006-04-29,,,,,,321000.0,306750.0
2006-05-01,423472.0,496672.0,6.96006223542367,8.53300642668746,-1.5729441912637911,,
2006-05-06,,,,,,347000.0,318750.0
2006-05-13,,,,,,335000.0,327750.0
2006-05-20,,,,,,319000.0,330500.0
2006-05-27,,,,,,330000.0,332750.0
2006-06-01,427440.0,501897.0,6.724992884001746,9.463323351660936,-2.73833046765919,,
2006-06-03,,,,,,307000.0,322750.0
2006-06-10,,,,,,298000.0,313500.0
2006-06-17,,,,,,308000.0,310750.0
2006-06-24,,,,,,309000.0,305500.0
2006-07-01,416849.0,506637.0,7.827155384257223,9.679730864817593,-1.85257548056037,316000.0,307750.0
2006-07-08,,,,,,343000.0,319000.0
2006-07-15,,,,,,318000.0,321500.0
2006-07-22,,,,,,306000.0,320750.0
2006-07-29,,,,,,311000.0,319500.0
2006-08-01,418759.0,511525.0,4.353991033848592,10.72832515087756,-6.374334117028967,,
2006-08-05,,,,,,318000.0,313250.0
2006-08-12,,,,,,310000.0,311250.0
2006-08-19,,,,,,315000.0,313500.0
2006-08-26,,,,,,314000.0,314250.0
2006-09-01,435776.0,516251.0,7.824245213458236,11.357469186666025,-3.5332239732077886,,
2006-09-02,,,,,,315000.0,313500.0
2006-09-09,,,,,,314000.0,314500.0
2006-09-16,,,,,,324000.0,316750.0
2006-09-23,,,,,,319000.0,318000.0
2006-09-30,,,,,,309000.0,316500.0
2006-10-01,415798.0,519748.0,1.5411966680261013,11.163678050783666,-9.622481382757565,,
2006-10-07,,,,,,316000.0,317000.0
2006-10-14,,,,,,305000.0,312250.0
2006-10-21,,,,,,313000.0,310750.0
2006-10-28,,,,,,328000.0,315500.0
2006-11-01,426451.0,522206.0,1.1779750691600643,11.058982658664496,-9.881007589504431,,
2006-11-04,,,,,,319000.0,316250.0
2006-11-11,,,,,,311000.0,317750.0
2006-11-18,,,,,,326000.0,321000.0
2006-11-25,,,,,,349000.0,326250.0
2006-12-01,437894.0,523476.0,3.5256902792323963,10.289293547306478,-6.763603268074082,,
2006-12-02,,,,,,327000.0,328250.0
2006-12-09,,,,,,311000.0,328250.0
2006-12-16,,,,,,318000.0,326250.0
2006-12-23,,,,,,323000.0,319750.0
2006-12-30,,,,,,341000.0,323250.0
2007-01-01,427905.0,524494.0,2.905315710492906,9.373716225656503,-6.468400515163597,,
2007-01-06,,,,,,330000.0,328000.0
2007-01-13,,,,,,296000.0,322500.0
2007-01-20,,,,,,335000.0,325500.0
2007-01-27,,,,,,308000.0,317250.0
2007-02-01,430410.0,527703.0,2.217187477735494,9.698616354293122,-7.4814288765576284,,
2007-02-03,,,,,,310000.0,312250.0
2007-02-10,,,,,,338000.0,322750.0
2007-02-17,,,,,,321000.0,319250.0
2007-02-24,,,,,,322000.0,322750.0
